video_file,frame_num,mean_temp,std_temp,max_temp,min_temp,label_name,label,seg_method,n_segments,seg0_pixel_count,seg0_percentage,seg0_mean_intensity,seg0_std_intensity,seg1_pixel_count,seg1_percentage,seg1_mean_intensity,seg1_std_intensity,seg2_pixel_count,seg2_percentage,seg2_mean_intensity,seg2_std_intensity,seg3_pixel_count,seg3_percentage,seg3_mean_intensity,seg3_std_intensity,temp_range,temp_cv,temp_above_mean,temp_below_mean,temp_asymmetry,mean_temp_normalized,dominant_segment,segment_entropy,max_segment_coverage,min_segment_coverage,segment_imbalance,segment_intensity_range,intensity_gradient_0_1,intensity_gradient_1_2,intensity_gradient_2_3,mean_segment_intensity,segment_intensity_cv,avg_within_segment_std,max_within_segment_std,temp_skewness_proxy,temp_kurtosis_proxy,seg_first_last_ratio,seg_ratio_0_1,seg_ratio_1_2,seg_ratio_2_3,weighted_intensity_0,weighted_intensity_1,weighted_intensity_2,weighted_intensity_3,total_weighted_intensity,temp_range_seg_imbalance,mean_temp_seg_entropy,temp_change,temp_cumulative_change,temp_change_rate,temp_rolling_mean,temp_rolling_std,frame_position,mean_temp_squared,std_temp_squared,temp_range_squared,mean_temp_sqrt,std_temp_sqrt,segment_gini,segment_herfindahl,cluster_kmeans,cluster_kmeans_name
MOV_01-01-2000_0008,570,138.51659,45.430244,255.0,0.0,wet,1,kmeans,4,77017,25.070638020833336,165.26309775763792,8.01538428370298,76623,24.9423828125,125.17298983333986,13.174908762362858,79105,25.750325520833332,186.4502370267366,12.73795858355058,74455,24.236653645833332,73.65459673628366,22.950613784412916,255.0,0.327976915954401,116.48341,138.51659,-0.086404627447592,0.5432023137041881,2.0,1.3860634677238697,25.750325520833332,24.236653645833332,0.01513671875,112.79564029045294,-40.09010792429807,61.27724719339675,-112.79564029045294,137.6352303384995,0.3607279655086868,14.219716353507334,22.950613784412916,0.2424946253331824,5.613000888656243,1.034410045909918,1.0051420587698476,0.9686239804088728,1.0624538307348252,4143.251302083334,3122.112630208333,4801.154296874999,1785.1409505208333,13851.6591796875,3.85986328125,191.99278507268548,13.385210000000017,-2.551879999999983,13.385210000000017,134.67148666666668,8.313588810557793,19,19186.8457052281,2063.907069899536,65025.0,11.769307116393897,6.740196139579322,0.0116731770830415,0.2501153995513916,1,wet
MOV_01-01-2000_0008,600,134.37843,47.012302,255.0,0.0,wet,1,kmeans,4,75941,24.720377604166664,121.03240673680884,12.218283941606629,80504,26.205729166666668,185.93048792606575,13.674048999814124,79845,25.991210937499996,71.0578746320997,24.327627233657143,70910,23.082682291666668,161.44360456917218,9.012285739012258,255.0,0.3498500614756512,120.62157,134.37843,-0.0539484705861197,0.526974235273452,1.0,1.385043747295213,26.205729166666668,23.082682291666668,0.03123046875,114.87261329396604,64.89808118925691,-114.87261329396604,90.38572993707248,134.8660934660366,0.3726313555533834,14.80806147852254,24.327627233657143,0.1463112782381279,5.424112181227775,1.0709490899323146,0.9433195862444252,1.008253490751161,1.126004794322509,2991.9667968749995,4872.444010416666,1846.8802083333333,3726.5514322916665,13437.842447916666,7.96376953125,186.1200042428475,-4.138159999999999,-6.690039999999982,4.138159999999999,132.6754666666667,6.853176254265742,20,18057.562449264904,2210.156539339204,65025.0,11.59217106499037,6.856551757261079,0.0265999348951683,0.250619057782491,0,dry
MOV_01-01-2000_0008,630,142.73526,41.856216,255.0,0.0,wet,1,kmeans,4,77101,25.097981770833332,133.27042450811274,12.462309631319576,78247,25.471028645833332,167.3071044257288,6.240855931197902,76427,24.878580729166664,83.71317728028053,23.87434108264926,75425,24.552408854166664,186.72529002320184,13.260995467383138,255.0,0.2932437016408388,112.26474,142.73526,-0.1194922352894317,0.5597461176251081,1.0,1.386205083866049,25.471028645833332,24.552408854166664,0.0091861979166666,103.0121127429213,34.036679917616055,-83.59392714544826,103.0121127429213,142.753999059331,0.3161883220493524,13.959625528137469,23.87434108264926,0.3639903806966235,6.092285072761406,1.0222207486721562,0.9853540706957444,1.023813573325506,1.013284719507748,3344.8186848958335,4261.484049479167,2082.6650390625,4584.555664062499,14273.5234375,2.342480468750003,197.8603430589423,8.356830000000002,1.6667900000000202,8.356830000000002,138.54342666666668,4.178479635852166,21,20373.354447267604,1751.9428178386563,65025.0,11.947186279622496,6.469638011511927,0.0074381510414807,0.2500446548885769,1,wet
MOV_01-01-2000_0008,660,132.83278,47.723995,255.0,0.0,wet,1,kmeans,4,77792,25.322916666666668,68.39851141505554,24.775530926449324,78938,25.695963541666668,186.10506980161645,13.407572892117726,78070,25.413411458333336,117.68279748943256,11.842121847044552,72400,23.567708333333336,160.319226519337,9.951534513869364,255.0,0.3592787487878158,122.16722,132.83278,-0.0418257254885559,0.5209128627246701,1.0,1.38572525415152,25.695963541666668,23.567708333333336,0.0212825520833333,117.70655838656091,117.70655838656091,-68.42227231218389,42.63642902990445,133.12640130636038,0.3872790609748743,14.99419004487024,24.775530926449324,0.1117421120944001,5.343224094013247,1.074475137665637,0.985482276846715,1.0111182268341032,1.0783149166695327,1732.0498046875002,4782.149088541667,2990.721354166667,3778.3567708333335,13283.277018229168,5.4270507812499975,184.06973782515297,-9.902479999999995,-8.235689999999977,9.902479999999995,136.64882333333335,5.327362570130876,22,17644.547442528405,2277.579698760025,65025.0,11.525310407967329,6.908255568520898,0.0161881510412619,0.2502811008877225,0,dry
MOV_01-01-2000_0008,690,138.49066,46.042213,255.0,0.0,wet,1,kmeans,4,77865,25.3466796875,186.624709432993,12.748953498589632,77352,25.179687499999996,127.44287154824696,12.928993705497108,75891,24.7041015625,165.85877113228182,7.417098635107611,76092,24.76953125,73.1699521631709,25.66212703483233,255.0,0.3324571707339356,116.50934,138.49066,-0.0862012548985802,0.5431006274296822,0.0,1.386235755360922,25.3466796875,24.7041015625,0.00642578125,113.4547572698221,-59.181837884746045,38.41589958403486,-92.68881896911093,138.2740760691732,0.3605036335795711,14.689293218506672,25.66212703483233,0.2387083348407451,5.538395818303001,1.0233007407948824,1.0066320194574965,1.0192512942073313,0.9973584604079424,4730.316731770833,3208.971679687499,4097.391927083333,1812.3854166666667,13849.06575520833,1.63857421875,191.98070467553265,5.657879999999977,-2.5778099999999995,5.657879999999977,138.01956666666666,4.968020152347543,23,19179.662907235597,2119.8853779373685,65025.0,11.768205470673935,6.785441253153696,0.0058447265623538,0.2500293146133422,1,wet
MOV_01-01-2000_0008,720,127.45918,50.298527,255.0,0.0,wet,1,kmeans,4,80503,26.205403645833332,185.2317056507211,14.901989856955185,77138,25.110026041666668,108.29128315486533,11.02817554954511,75505,24.578450520833332,153.3331170121184,12.451066762241544,74054,24.106119791666668,58.24075674507792,22.00127745451845,255.0,0.3946245927210088,127.54082,127.45918,0.0003201568627325,0.4998399215490259,0.0,1.385808418984683,26.205403645833332,24.106119791666668,0.0209928385416666,126.99094890564318,-76.94042249585577,45.04183385725308,-95.09236026704048,126.27421564069569,0.4375976391046934,15.095627405815073,22.00127745451845,-0.000811554580751,5.069730967455621,1.0870850996111583,1.0436231165954508,1.021627706358726,1.0195938094995285,4854.071614583333,2719.1969401041674,3768.6904296875,1403.9586588541667,12745.917643229166,5.353173828124993,176.63400472088418,-11.031479999999988,-13.609289999999987,11.031479999999988,132.92754,5.516350454856744,24,16245.8425662724,2529.941818369729,65025.0,11.28978210595758,7.092145444081079,0.0170735677079065,0.2502441829469469,0,dry
MOV_01-01-2000_0008,750,130.70624,50.087616,255.0,4.0,wet,1,kmeans,4,76757,24.986002604166664,190.15650689839364,13.67873793039655,76755,24.9853515625,109.0779623477298,11.266492249590083,78381,25.5146484375,65.7435092688279,19.94745701087115,75307,24.513997395833336,159.76995498426442,13.5467779862461,251.0,0.3832075346683365,124.29376,126.70624,-0.0096114741032027,0.5048057370316811,2.0,1.3861941173698842,25.5146484375,24.513997395833336,0.0100065104166666,124.41299762956574,-81.07854455066385,-43.33445307890189,94.02644571543652,131.18698337480396,0.4190420792655413,14.609866294275973,19.94745701087115,0.0240825995742976,5.011218740174973,1.0192545177564964,1.0000260565341563,0.979255176253394,1.0408195781006548,4751.2509765625,2725.351236979167,1677.4225260416667,3916.600260416667,13070.625,2.5116341145833276,181.18422099153625,3.2470600000000047,-10.362229999999984,3.2470600000000047,132.2186933333333,5.669129039079246,25,17084.1211749376,2508.7692765634556,63001.0,11.432682974700208,7.077260486939844,0.0075065104164789,0.2500501472049289,1,wet
MOV_01-01-2000_0008,780,134.61887,43.77823,255.0,0.0,wet,1,kmeans,4,77657,25.278971354166668,157.58844663069652,9.50733205977066,73265,23.849283854166668,74.05211219545485,22.295757726679927,78669,25.6083984375,184.05440516594848,14.01406869971807,77609,25.263346354166664,118.701039827855,10.28888699317487,255.0,0.3252012886213351,120.38113,134.61887,-0.0558342745076142,0.5279171372341993,2.0,1.3859226065173724,25.6083984375,23.849283854166668,0.0175911458333333,110.00229297049364,-83.53633443524167,110.00229297049364,-65.35336533809348,133.59900095498872,0.3586864447894856,14.02651136983588,22.295757726679927,0.1626121019139847,5.824812925094319,1.0006184845734516,1.0599467681353776,0.9313071218827016,1.0136582093424786,3983.673828125,1766.08984375,4713.338541666667,2998.7854817708326,13461.8876953125,4.485742187499997,186.5713351968233,3.9126299999999783,-6.449600000000004,3.9126299999999783,130.92809666666668,3.584997281649135,26,18122.240160076897,1916.5334219329,65025.0,11.602537222521631,6.616511920944449,0.0132324218746692,0.2501841472625732,1,wet
MOV_01-01-2000_0008,810,129.98593,42.77056,255.0,0.0,wet,1,kmeans,4,78318,25.494140625,111.46955999897853,9.217920431868029,75426,24.552734375,183.6947604274388,14.7955249313726,79596,25.91015625,77.40371375446003,19.31951068005884,73860,24.04296875,151.43811264554563,11.979735186703945,255.0,0.3290399199106365,125.01407,129.98593,-0.0194974901953137,0.509748745078049,2.0,1.3858563275015472,25.91015625,24.04296875,0.018671875,106.29104667297878,72.22520042846028,-106.29104667297878,74.0343988910856,131.00153670660575,0.353908336105484,13.828172807500852,19.31951068005884,0.0581224561805777,5.962044919224334,1.06035743254029,1.0383422157890134,0.9476104323193302,1.077660438219527,2841.8206380208335,4510.208658854167,2005.5423177083337,3641.0218098958335,12998.593424479168,4.761328125,180.14182357667318,-4.632939999999991,-11.082539999999996,4.632939999999991,131.77034666666663,2.4930454286738595,27,16896.3419979649,1829.3208027136,65025.0,11.40113722397902,6.5399204888133005,0.016357421874591,0.2502188514709472,1,wet
MOV_01-01-2000_0008,840,98.23392,54.787468,255.0,0.0,wet,1,kmeans,4,76697,24.966471354166668,114.26742897375388,15.280351945042202,77116,25.102864583333336,33.62910420664972,13.304124772526247,78836,25.662760416666668,72.02776650261302,11.988117255818716,74551,24.267903645833332,176.27892315327762,19.86161027091792,255.0,0.5577245415272317,156.76608,98.23392,0.2295378823439396,0.3852310588084223,2.0,1.3860966838189768,25.662760416666668,24.267903645833332,0.0139485677083333,142.6498189466279,-80.63832476710417,38.3986622959633,104.2511566506646,99.05080570907356,0.6170297661228883,15.108551061076271,19.86161027091792,-0.5341747129956481,4.6543490557632,1.0287856630815913,0.9945666265035388,0.9781825558114344,1.0574774311211694,2852.8544921875005,844.1868489583334,1848.4313151041667,4277.919921875,9823.392578125,3.556884765625006,136.16171075053865,-31.75201,-42.83454999999999,31.75201,120.94624,19.805381670084017,28,9649.9030385664,3001.6666498510235,65025.0,9.911302638906754,7.401855713265424,0.0108024088538965,0.250098692173428,0,dry
MOV_01-01-2000_0008,870,68.29428,39.780296,255.0,0.0,wet,1,kmeans,4,78016,25.395833333333336,116.81429450369156,45.4216354608629,79926,26.017578125,51.12870655356205,6.710918054602832,80653,26.254231770833332,71.78259953132556,5.186485611464922,68605,22.332356770833332,29.01572771663873,8.84607996078491,255.0,0.5824835695489456,186.70572,68.29428,0.4643585882170839,0.2678207058718501,2.0,1.384272588414482,26.254231770833332,22.332356770833332,0.03921875,87.79856678705283,-65.6855879501295,20.653892977763512,-42.76687181468683,67.18533207630448,0.5568430581979616,16.54127977192889,45.4216354608629,-1.4883177336115554,6.41020871076218,1.1371765901182995,0.9761028948028692,0.9909860757759402,1.175614021775164,2966.596354166667,1330.2451171875,1884.5970052083333,647.9895833333333,6829.428059895833,10.00078125,94.5378997495034,-29.939639999999997,-72.77418999999999,29.939639999999997,98.83804333333336,30.85026164689753,29,4664.1086807184,1582.471949847616,65025.0,8.264035333903164,6.3071622779186525,0.0309684244783924,0.2509881567001343,0,dry
MOV_01-01-2000_0008,900,120.442474,41.874474,255.0,0.0,wet,1,kmeans,4,81902,26.660807291666664,101.84046787624234,2.4229514385956756,74298,24.185546875,179.15165953323103,20.64400148814312,76858,25.018880208333332,74.47097244268652,22.926923196859832,74142,24.134765625,129.81427530954116,13.114071034384294,255.0,0.3476719848558016,134.557526,120.442474,0.0553531450958684,0.4723234274324579,0.0,1.3854688439928466,26.660807291666664,24.134765625,0.0252604166666666,104.68068709054452,77.31119165698868,-104.68068709054452,55.34330286685464,121.31934379042524,0.3683466295747489,14.77698678949573,22.926923196859832,-0.1685400513523965,6.089628730359782,1.104664022633119,1.1023446117814202,0.9666918208944186,1.0366324076522706,2715.1490885416665,4332.880859375,1863.1803385416667,3133.037109375,12044.247395833332,6.441406249999994,166.8692952204185,52.148194,-20.625995999999983,52.148194,95.65689133333336,26.169435261904862,30,14506.389543240675,1753.471572776676,65025.0,10.97462864975394,6.471048910339034,0.0210286458328076,0.2504170601738824,0,dry
MOV_01-01-2000_0008,930,117.82171,41.238037,255.0,3.0,wet,1,kmeans,4,40064,13.041666666666666,60.263253793929714,26.90116512828897,83926,27.319661458333332,114.96177585015371,11.949771046324187,101206,32.944661458333336,96.58026203980002,1.5939246312179276,82004,26.694010416666668,175.08481293595435,20.1224051444165,252.0,0.3500037216952628,137.17829,114.82171,0.0887165872980668,0.4556417063311253,2.0,1.3385055667409345,32.944661458333336,13.041666666666666,0.1990299479166667,114.82155914202464,54.698522056224,-18.381513810353695,78.50455089615433,111.72252615495944,0.4293441145513306,15.141816487561895,26.90116512828897,-0.2710674612685693,6.1108631319888325,0.4885615334007047,0.4773729235914389,0.8292591345821902,1.2341593088396496,785.9332682291666,3140.716796875,3181.804036458334,4673.7158203125,11782.169921875,50.15554687500001,157.70501471793602,-2.6207640000000083,-23.246759999999995,2.6207640000000083,102.18615466666664,29.380460808192037,31,13881.9553473241,1700.575695613369,63504.0,10.854570926572825,6.421684903512473,0.1508365885378957,0.271436988237169,0,dry
MOV_01-01-2000_0008,960,136.11086,46.021202,255.0,2.0,wet,1,kmeans,4,80780,26.295572916666664,114.86515226541223,8.99862861524064,75916,24.712239583333336,153.41374677274882,12.084638709000208,74686,24.311848958333336,80.58004177489757,22.82233899365914,75818,24.680338541666664,196.12342715450157,20.398787077680023,253.0,0.338115577233285,118.88914,134.11086,-0.0601649011833927,0.5300824505719335,0.0,1.3858315715454157,26.295572916666664,24.311848958333336,0.0198372395833332,115.543385379604,38.54859450733659,-72.83370499785126,115.543385379604,136.24559199189005,0.3654121820413851,16.076098348895005,22.82233899365914,0.1653772536915969,5.497466144952609,1.0654461996790932,1.0640708146808542,1.0164689495859207,0.9850695081608416,3020.4449869791665,3791.197265625001,1959.0498046875,4840.392578125,13611.084635416668,5.018821614583322,188.62672701819807,18.289150000000006,-4.957609999999988,18.289150000000006,124.79168133333332,9.889891569267308,32,18526.1662099396,2117.951033524804,64009.0,11.666655904756942,6.783892835238482,0.0149576822912927,0.2502337050543891,1,wet
MOV_01-01-2000_0008,990,153.22565,39.960934,255.0,4.0,wet,1,kmeans,4,76671,24.9580078125,173.57879772012888,4.708391622527388,75148,24.462239583333336,153.2205381380742,8.422821633827116,80097,26.0732421875,189.2582993120841,12.349634225038583,75284,24.506510416666664,94.16642314436002,31.13265831649896,251.0,0.260797940797719,101.77435,149.22565,-0.1890490039765319,0.5945245019683456,2.0,1.3859595795251212,26.0732421875,24.462239583333336,0.0161100260416666,95.09187616772408,-20.35825958205467,36.03776117400989,-95.09187616772408,152.5560145786618,0.2728736743953192,14.153376449473011,31.13265831649896,0.5937211075712793,6.281134468408287,1.018423569001568,1.0202666733466943,0.9382124170840122,1.0639312465771749,4332.180989583334,3748.117513020834,4934.577473958333,2307.6904296875,15322.56640625,4.043616536458327,212.36455744646335,17.11479,12.157180000000013,17.11479,135.71940666666669,17.705215860447193,33,23478.0998179225,1596.876246152356,63001.0,12.378434876833175,6.321466127410634,0.013211263020503,0.2501686330371432,1,wet
MOV_01-01-2000_0008,1020,143.85796,43.183117,255.0,0.0,wet,1,kmeans,4,74520,24.2578125,187.92966988727855,13.64629702283037,78984,25.710937499999996,137.48652891724907,13.23775358427807,77393,25.193033854166668,82.80327678213791,27.129745694172403,76303,24.838216145833332,169.33824358151057,5.365543318382119,255.0,0.300178850005924,111.14204,143.85796,-0.1282977254851647,0.5641488627229745,1.0,1.3860702649318717,25.710937499999996,24.2578125,0.0145312499999999,105.12639310514064,-50.443140970029475,-54.68325213511116,86.53496679937265,144.38942979204404,0.3188512636873113,14.84483490491574,27.129745694172403,0.3788045220592099,5.905085543985839,0.9766326352829882,0.9434822238809916,1.020557414348177,1.0142851522068748,4558.762695312499,3534.907552083333,2086.0657552083335,4206.059895833333,14385.7958984375,3.7054687499999903,199.39724072975855,-9.36769000000001,2.7894900000000007,9.36769000000001,144.3981566666667,8.5701731904921,34,20695.1126553616,1864.7815938356891,65025.0,11.994080206501872,6.5713862312300595,0.0117854817705386,0.2501119710498386,1,wet
MOV_01-01-2000_0008,1050,140.61163,46.168243,255.0,1.0,wet,1,kmeans,4,77537,25.239908854166664,170.1490514206121,7.407795389886699,79619,25.917643229166664,128.24427586380136,15.324887748783148,74139,24.1337890625,189.50413412643815,12.733146250347732,75905,24.708658854166668,75.65674198010672,23.667401874698335,254.0,0.3283387227409042,114.38837,139.61163,-0.0993041732244367,0.5496520865925333,1.0,1.3859476259050103,25.917643229166664,24.1337890625,0.0178385416666666,113.84739214633144,-41.90477555681073,61.25985826263678,-113.84739214633144,140.88855084773957,0.3580636070607695,14.783307815928978,23.667401874698335,0.2731667739070842,5.501617203517661,1.021500559496996,0.973850462453476,1.0739152128705447,0.9767340750937978,4294.546549479166,3323.7893880208335,4573.452799479166,1869.3766276041667,14061.165364583332,4.530989583333327,194.88035477313372,-3.2463300000000004,-0.4568399999999997,3.2463300000000004,145.89841333333334,6.549882632095732,35,19771.630491256896,2131.506661707049,64516.0,11.857977483534029,6.794721701438551,0.0147070312496323,0.2501734826405843,1,wet
MOV_01-01-2000_0008,1080,125.004814,47.7134,255.0,0.0,wet,1,kmeans,4,74243,24.167643229166664,184.3102514715192,14.959758468773108,77067,25.0869140625,106.31087235781852,9.220209521233423,78741,25.631835937500004,63.31794109803025,18.589968835269342,77149,25.113606770833336,149.56713632062633,13.828560874942088,255.0,0.3816925002278958,129.995186,125.004814,0.0195700862737423,0.4902149568435209,2.0,1.3860709681208907,25.631835937500004,24.167643229166664,0.0146419270833333,120.99231037348896,-77.99937911370067,-42.99293125978827,86.24919522259609,125.87655031199856,0.417160702246281,14.14962442505449,18.589968835269342,-0.0522952881051664,5.344410583747037,0.962332628685234,0.9633565594924632,0.9787404270955802,1.0206353934418604,4454.344401041666,2667.01171875,1622.9550781250002,3756.170247395834,12500.4814453125,3.7336914062500153,173.2655435607519,-15.606815999999997,-16.063655999999995,15.606815999999997,136.491468,10.079289642827458,36,15626.203523174596,2276.56853956,65025.0,11.180555174051063,6.907488689820635,0.0110481770830571,0.2501112494998508,0,dry
MOV_01-01-2000_0008,1110,132.25978,46.09852,255.0,0.0,wet,1,kmeans,4,77182,25.124348958333332,184.93596952657356,15.87651453680648,78113,25.427408854166668,69.94616773136353,23.830582675641537,76948,25.048177083333336,119.1387820346208,10.289854266694492,74957,24.400065104166664,156.4268447243086,9.211128366010378,255.0,0.3485452644523871,122.74022,132.25978,-0.0373316078416733,0.5186658039012289,1.0,1.3861819133765327,25.427408854166668,24.400065104166664,0.0102734375,114.98980179521004,-114.98980179521004,49.19261430325727,37.288062689687806,132.61194100421662,0.3748588464910304,14.802019961288222,23.830582675641537,0.103252338664397,5.531630949207994,1.0296836848909123,0.988081368909735,1.0151400942040714,1.026561895066025,4646.395833333333,1778.5498046875,2984.209309895834,3816.825195312499,13225.980143229168,2.6197265625000092,183.33611490315928,7.25496600000001,-8.808689999999984,7.25496600000001,132.62540800000002,7.80982965820954,37,17492.6494056484,2125.0735461904,65025.0,11.5004252095303,6.789589089186473,0.0078955078123025,0.2500560383902656,0,dry
MOV_01-01-2000_0009,0,132.9086,49.2757,255.0,1.0,wet,1,kmeans,4,75425,24.552408854166664,161.48233344381836,11.92918710263127,78228,25.46484375,68.41522217108964,24.640289072938625,74692,24.313802083333332,190.6764847640979,13.716804780376323,78855,25.668945312500004,114.8402003677636,12.162775575209263,254.0,0.3707487701796009,122.0914,131.9086,-0.0386503936992657,0.5193251968299478,3.0,1.3860273447285516,25.668945312500004,24.313802083333332,0.0135514322916667,122.26126259300824,-93.06711127272872,122.26126259300824,-75.83628439633429,133.8535601866924,0.4008322808376382,15.61226413278887,24.640289072938625,0.0996150232062427,5.1546705566527375,0.9565024408168946,0.964168839422978,1.047341080274001,0.9472068983691811,3964.780273437499,1742.1829427083337,4636.0703125,2947.8268229166665,13290.860351562498,3.442063802083345,184.2149539495892,0.0,0.0,,132.9086,0.0,0,17664.695953960003,2428.09461049,64516.0,11.52859922106758,7.01966523418318,0.0124446614580222,0.2501334772957695,0,dry
MOV_01-01-2000_0009,30,137.65585,46.576973,255.0,0.0,wet,1,kmeans,4,80977,26.359700520833336,188.01044741099324,13.76090207407994,77836,25.337239583333332,73.60348681843877,24.08988518318699,76578,24.927734375,124.60158269999216,12.789771844637205,71809,23.375325520833336,164.22200559818407,8.362337164315669,255.0,0.3383581082577778,117.34415,137.65585,-0.0796537254870723,0.5398268627239283,0.0,1.3853677049306192,26.359700520833336,23.375325520833336,0.02984375,114.40696059255448,-114.40696059255448,50.9980958815534,39.620422898191904,137.60938063190207,0.3636973380787358,14.75072406655495,24.08988518318699,0.2180444400674028,5.474808333835947,1.1276720183453035,1.040354077394012,1.016427694230397,1.0664122876970823,4955.899088541667,1864.9091796875,3106.03515625,3838.742838541667,13765.586263020836,7.610156249999999,190.70396898477355,4.74724999999998,4.74724999999998,4.74724999999998,135.28222499999998,3.3568126669878335,1,18949.133039222495,2169.414413842729,65025.0,11.732682983870312,6.824732448968238,0.0234065755202481,0.2504607305526733,1,wet
MOV_01-01-2000_0009,60,135.89726,48.931713,255.0,3.0,wet,1,kmeans,4,79934,26.020182291666664,120.31277053569194,13.568365809939504,78003,25.3916015625,190.2796302706306,13.66012769174435,74585,24.278971354166668,68.0951531809345,25.491038375192385,74678,24.309244791666668,163.49255470151851,10.317326116569182,252.0,0.3600640145091914,119.10274,132.89726,-0.0547401587279864,0.5273700793441519,0.0,1.3858571597584537,26.020182291666664,24.278971354166668,0.0174121093749999,122.1844770896961,69.96685973493867,-122.1844770896961,95.397401520584,135.5450271721939,0.3940517832800238,15.759214498361356,25.491038375192385,0.1409568473229298,5.150034292658008,1.070382173693964,1.024755457719825,1.0458269084651364,0.9987546529006972,3130.560221354166,4831.504557291666,1653.2802734375,3974.3805338541665,13589.725585937498,4.387851562499991,188.3341907625561,-1.758589999999998,2.9886599999999817,1.758589999999998,135.48723666666666,2.400038539489172,2,18468.065275507597,2394.312537114369,63504.0,11.657498016298351,6.99512065657198,0.0157649739579392,0.2502191148757934,1,wet
MOV_01-01-2000_0009,90,138.69652,46.772953,255.0,0.0,wet,1,kmeans,4,76035,24.7509765625,124.95800618136384,14.331830541024168,81073,26.390950520833336,187.20952721621256,12.46059334880952,74265,24.1748046875,71.24594358042147,22.338973927875944,75827,24.683268229166664,166.66447307687235,7.663851076152477,255.0,0.3372323472616881,116.30348,138.69652,-0.087815843133811,0.5439079215472977,1.0,1.385744089463956,26.390950520833336,24.1748046875,0.0221614583333333,115.9635836357911,62.25152103484872,-115.9635836357911,95.41852949645089,137.51948751371754,0.3724098876596425,14.198812223465524,22.338973927875944,0.2393802246697186,5.451868731603953,1.0027430858295296,0.9378584728724604,1.091671715700045,0.9794004770057212,3092.8326822916665,4940.637369791668,1722.3567708333337,4113.823893229166,13869.650716145834,5.6511718750000055,192.19788281921936,2.799260000000004,5.7879199999999855,2.799260000000004,137.4165433333333,1.414890418878226,3,19236.7246601104,2187.709132340209,65025.0,11.776948671026805,6.839075449210953,0.0167903645829135,0.2502778022342258,1,wet
MOV_01-01-2000_0009,120,125.94743,42.729805,255.0,0.0,wet,1,kmeans,4,75794,24.672526041666668,104.40951790379184,5.084664584828486,78408,25.5234375,181.89415620855016,14.972469294730214,74551,24.267903645833332,74.7196818285469,21.274608760030237,78447,25.5361328125,139.52160057108622,14.695462642525852,255.0,0.3392669862069224,129.05257,125.94743,0.0121770196073656,0.4939114901767093,3.0,1.386053064104774,25.5361328125,24.267903645833332,0.0126822916666666,107.17447438000326,77.48463830475832,-107.17447438000326,64.80191874253933,125.13623912799378,0.3690968657259575,14.006801320528698,21.274608760030237,-0.0363345912680073,5.967731421669785,0.9661809880596952,0.9666615647676788,1.0517363947859943,0.9503358952006536,2576.0465494791665,4642.564127604167,1813.2900390625,3562.8421223958335,12594.742838541668,3.233984375000003,174.5698212676215,-12.749089999999995,-6.96117000000001,12.749089999999995,133.51373666666666,6.700426222818467,4,15862.755123604898,1825.8362353380248,65025.0,11.22263026210879,6.536803882632551,0.0116389973955423,0.2501204629474216,1,wet
MOV_01-01-2000_0009,150,147.75797,45.555637,255.0,0.0,wet,1,kmeans,4,78877,25.676106770833336,190.11573716038896,12.179976153669466,75680,24.635416666666668,144.8349894291755,10.091174835790154,74451,24.2353515625,78.94673006406899,30.42003937984906,78192,25.453125,173.37734039287906,6.418644082860686,255.0,0.3083125532715214,107.24203,147.75797,-0.1588860392094554,0.5794430195851199,0.0,1.386018069051111,25.676106770833336,24.2353515625,0.0144075520833333,111.16900709631996,-45.28074773121347,-65.8882593651065,94.43061032881008,146.81869926162813,0.3334560329134369,14.777458613042343,30.42003937984906,0.4446863512314214,5.5975509670521015,1.0087604866100226,1.0422436570822182,1.0165075011587876,0.9521562304423696,4881.431966145834,3568.0703125000005,1913.3017578125,4412.9951171875,14775.799153645834,3.6739257812500057,204.795216266312,21.810540000000003,14.849369999999992,21.810540000000003,137.46730666666667,10.957104445839388,5,21832.4176985209,2075.316062475769,65025.0,12.155573618714996,6.749491610484451,0.012849934895512,0.2501380050871107,1,wet
MOV_01-01-2000_0009,180,126.71958,53.61383,255.0,0.0,wet,1,kmeans,4,73557,23.9443359375,52.54200144105931,29.586832608307297,78650,25.602213541666668,152.49046408137318,14.720405611301398,80187,26.102539062500004,187.45716886777157,13.776463053777393,74806,24.350911458333332,107.45692858861588,8.834040628564775,255.0,0.4230903384920397,128.28042,126.71958,0.0061209411762305,0.4969395293922768,2.0,1.385671690508031,26.102539062500004,23.9443359375,0.02158203125,134.91516742671226,99.94846264031386,34.966704786398395,-80.00024027915569,124.986640744705,0.4668584925777804,16.729435475487715,29.586832608307297,-0.0145563187680201,4.7562354704455485,0.9833034779268096,0.9352447548794568,0.9808323041124972,1.0719327322283003,1258.0833333333333,3904.093424479167,4893.108072916667,2616.674153645833,12671.958984375,5.503417968750009,175.59173463906768,-21.038390000000007,-6.1890200000000135,21.038390000000007,133.47499333333334,12.375444264794435,6,16057.851955376398,2874.4427672689,65025.0,11.256979168498091,7.322146543193464,0.0193147786453505,0.2503113996081882,0,dry
